cntyfips,cntyname,tract,placenm,edplc1,edplc2,edplc3,edplc4,ecplc1,ecplc2,ecplc3,ecplc4,hsplc1,hsplc2,enplc1,enplc2,enplc3,enplc4,soplc1,soplc2
37,Los Angeles,6037113237,Los Angeles city,71.26,40.11,31.53,2.15,727.7,1.94,39.22,0.21,98.95,0.14,88.89,2.46,1.72,10.26,89.97,91.66
37,Los Angeles,6037113301,Los Angeles city,71.26,40.11,27.19,2.15,585.8,0.8,33.55,0.16,92.27,0.13,85.71,77.77,1.3,10.47,92.48,87.91
37,Los Angeles,6037113303,Los Angeles city,71.26,40.11,27.28,2.15,669.7,1.26,36.69,0.19,95.69,0.2,88.89,23.83,1.75,10.4,86.84,86.05
37,Los Angeles,6037113321,Los Angeles city,71.26,40.11,25.77,2.15,621.9,1.38,35.87,0.19,86.94,0.23,88.03,94.85,1.8,10.26,76.38,75.28
37,Los Angeles,6037113322,Los Angeles city,71.26,40.11,28.52,2.15,590.5,0.2,34.03,0.18,99.41,0.18,86.49,46,1.72,10.34,91.67,93.7
37,Los Angeles,6037113401,Los Angeles city,71.26,40.11,49.24,2.15,735.3,2.08,37.56,0.22,92.11,0.17,87.1,24.93,2.34,10.6,85.24,88.08
37,Los Angeles,6037113421,Los Angeles city,71.26,40.11,43.27,2.15,729,1.87,37.94,0.23,78.62,0.11,89.63,0,1.96,10.47,64.86,68.04
37,Los Angeles,6037113422,Los Angeles city,71.26,40.11,43.27,2.15,740,1.65,37.71,0.22,86.28,0.16,88.42,56.06,2.29,10.56,81.31,84.49
37,Los Angeles,6037115101,Los Angeles city,71.26,40.11,29.92,2.15,470.9,2.13,33.83,0.15,100,0.17,96,20.59,1.72,10.69,97.62,91.62
37,Los Angeles,6037115103,Los Angeles city,71.26,40.11,25.96,2.15,509.3,1.47,33.38,0.14,NA,NA,87.5,4.98,1.4,10.59,NA,NA
37,Los Angeles,6037115104,Los Angeles city,71.26,40.11,25.96,2.15,503.5,1.66,33.09,0.14,89.63,0.07,94.29,3.39,1.42,10.67,90.95,64.59
37,Los Angeles,6037115201,Los Angeles city,71.26,40.11,34.87,2.15,524.7,1.33,33.42,0.15,85.13,0.1,96,25.55,1.3,10.55,83.07,73.43
37,Los Angeles,6037115202,Los Angeles city,71.26,40.11,34.87,2.15,564.3,1.49,33.69,0.17,95.51,0.13,95.4,85.26,1.79,10.64,86.53,74.99
37,Los Angeles,6037115301,Los Angeles city,71.26,40.11,34.87,2.15,605,1.46,34.75,0.18,96.69,0.13,95.65,50.68,1.62,10.52,90.2,84.98
37,Los Angeles,6037115302,Los Angeles city,71.26,40.11,26.12,2.15,692.6,1.97,37.68,0.2,60.57,0.12,89.15,0.14,2.22,10.67,60.88,90.14
37,Los Angeles,6037115401,Los Angeles city,71.26,40.11,36.97,2.15,541,2.09,33.85,0.19,83.4,0.11,90.14,16.59,2.44,10.81,74.85,88.43
37,Los Angeles,6037115403,Los Angeles city,71.26,40.11,29.73,2.15,617.2,2.25,34.96,0.2,73.02,0.1,89.53,93.93,2.14,10.75,61.36,90.13
37,Los Angeles,6037115404,Los Angeles city,71.26,40.11,26.12,2.15,667.3,2.01,37.28,0.2,86.21,0.1,93.33,92.74,2.09,10.71,67.82,88.95
37,Los Angeles,6037117101,Los Angeles city,71.26,40.11,35.5,2.15,448,2.78,34.09,0.12,83.05,0.25,88.28,99.48,1.25,10.86,67.02,87.47
37,Los Angeles,6037117102,Los Angeles city,71.26,40.11,29.16,2.15,463,2.51,34.78,0.12,95.94,0.17,94.37,23.51,1.25,10.79,82.84,93.22
37,Los Angeles,6037117201,Los Angeles city,71.26,40.11,31.91,2.15,460.4,2.51,34.07,0.12,84.38,0.13,86.75,65.86,1.3,10.8,57.37,86.57
37,Los Angeles,6037117202,Los Angeles city,71.26,40.11,31.33,2.15,459.9,2.35,34.39,0.14,93.29,0.22,90.2,67.43,1.34,10.77,86.01,95.48
37,Los Angeles,6037117301,Los Angeles city,71.26,40.11,28.79,2.15,470,1.97,34.29,0.14,94.6,0.22,86.67,54.67,1.4,10.74,92.41,98.21
37,Los Angeles,6037117302,Los Angeles city,71.26,40.11,30.81,2.15,471.2,1.81,34.05,0.15,92.38,0.15,86.36,47.74,1.5,10.75,84.71,84.09
37,Los Angeles,6037117303,Los Angeles city,71.26,40.11,29.62,2.15,482.8,2.34,33.32,0.16,94.87,0.19,88.06,95.26,2.17,10.86,88.76,92.44
37,Los Angeles,6037117404,Los Angeles city,71.26,40.11,29.55,2.15,467.4,2.58,33.39,0.15,95.06,0.15,88.89,77.41,2,10.9,85.33,86.76
37,Los Angeles,6037117405,Los Angeles city,71.26,40.11,32.09,2.15,448.7,2.68,33.55,0.12,54.51,0.21,92.07,100,1.37,10.88,40.88,87.07
37,Los Angeles,6037117407,Los Angeles city,71.26,40.11,37.61,2.15,447.3,2.77,33.23,0.12,60.05,0.2,89.26,100,1.55,10.92,33.7,84.68
37,Los Angeles,6037117408,Los Angeles city,71.26,40.11,40.76,2.15,497.2,2.96,34.15,0.17,67.28,0.13,89.9,64.13,2.11,10.97,53.86,84.25
37,Los Angeles,6037117510,Los Angeles city,71.26,40.11,37.72,2.15,453.9,2.72,34.01,0.12,64.73,0.17,87.63,100,1.3,10.91,45.35,83
37,Los Angeles,6037117520,Los Angeles city,71.26,40.11,40.65,2.15,452.5,2.77,33.74,0.13,64.72,0.13,89.23,100,1.56,10.94,43.91,81.84
37,Los Angeles,6037117530,Los Angeles city,71.26,40.11,43.24,2.15,483.7,2.68,34.66,0.15,66.44,0.19,87.37,76.32,2.03,10.99,45.96,86.58
37,Los Angeles,6037119001,Los Angeles city,71.26,40.11,22.43,2.15,583,3.01,32.44,0.1,81.47,0.21,88.12,0.65,0.97,11.05,68.12,88.99
37,Los Angeles,6037119002,Los Angeles city,71.26,40.11,25.55,2.15,437.3,1.95,34.02,0.11,78.91,0.19,85.33,51.96,1.03,10.89,65.13,90.25
37,Los Angeles,6037119201,Los Angeles city,71.26,40.11,26.6,2.15,439.4,2.19,34.73,0.11,79.25,0.19,87.23,67.31,1.03,10.85,65.68,92.54
37,Los Angeles,6037119202,Los Angeles city,71.26,40.11,26.6,2.15,420.9,1.93,34.55,0.11,73.54,0.19,87.5,94.16,1.02,10.76,78.44,92.53
37,Los Angeles,6037119310,Los Angeles city,71.26,40.11,23.67,2.15,461.9,2.41,35.2,0.11,82.62,0.24,86,100,1.05,10.83,75.39,84.2
37,Los Angeles,6037119320,Los Angeles city,71.26,40.11,33.45,2.15,466.9,2.63,34.79,0.12,78.75,0.16,83.24,100,1.22,10.89,54.37,80.98
37,Los Angeles,6037119340,Los Angeles city,71.26,40.11,43.12,2.15,461.8,2.41,34.41,0.12,52.07,0.5,88.02,100,1.25,10.94,35.54,77.82
37,Los Angeles,6037119341,Los Angeles city,71.26,40.11,29.46,2.15,462,2.35,34.77,0.11,81.77,0.17,88,99.9,1.07,10.93,67.29,89.3
37,Los Angeles,6037119342,Los Angeles city,71.26,40.11,27.24,2.15,457.2,2.79,34.58,0.11,70.8,0.2,87.78,100,1.06,10.89,57.5,83.41
37,Los Angeles,6037119400,Los Angeles city,71.26,40.11,24.88,2.15,441.3,2.2,33.7,0.11,89.57,0.23,88.82,23.08,1.02,10.93,60.1,95.22
37,Los Angeles,6037119700,Los Angeles city,71.26,40.11,26.03,2.15,582.9,3.59,32.15,0.11,86.54,0.2,83.16,47.35,1.25,11.14,72.96,91.61
37,Los Angeles,6037119800,Los Angeles city,71.26,40.11,25.11,2.15,437.4,2.38,33.56,0.1,84.51,0.22,88.2,60.02,1.05,11.01,73.44,95.06
37,Los Angeles,6037119900,Los Angeles city,71.26,40.11,27.59,2.15,440.2,2.73,33.2,0.11,79.5,0.23,86.49,100,1.22,11.03,68.43,89.46
37,Los Angeles,6037120010,Los Angeles city,71.26,40.11,47.81,2.15,511.9,2.91,34.51,0.17,72.2,0.2,92.05,0.08,2.17,11.06,62.39,88.05
37,Los Angeles,6037120020,Los Angeles city,71.26,40.11,47.81,2.15,518.8,2.73,34.83,0.16,52.17,0.1,87.77,98.82,2.17,11.08,32.61,83.44
37,Los Angeles,6037120030,Los Angeles city,71.26,40.11,42.34,2.15,518.3,2.63,35.01,0.16,57.44,0.07,84.68,100,2.18,11.12,31.1,91.62
37,Los Angeles,6037120103,Los Angeles city,71.26,40.11,43.12,2.15,464,2.56,34.21,0.12,64.9,0.1,88.59,100,1.4,10.98,28.79,86.41
37,Los Angeles,6037120104,Los Angeles city,71.26,40.11,47.7,2.15,482.6,2.62,34.7,0.13,83.07,0.1,85.37,100,1.65,11.04,57.64,79.62
37,Los Angeles,6037120105,Los Angeles city,71.26,40.11,37.65,2.15,449.9,2.57,34.18,0.11,81.63,0.09,91.11,100,1.27,10.98,62.52,82.2
37,Los Angeles,6037120106,Los Angeles city,71.26,40.11,47.81,2.15,511.9,2.55,34.99,0.15,57.07,0.07,86.62,100,2,11.03,38.11,92.82
37,Los Angeles,6037120107,Los Angeles city,71.26,40.11,42.69,2.15,472.7,2.4,34.05,0.13,63.89,0.09,94.05,100,1.58,11,43.97,80.28
